,trial_id,trial_type,stage,roi_name,interval_start_s,interval_end_s,theta_deg,R,mean_amp,mean_k_rad_per_px,mean_lambda_px,mean_speed_px_s,mean_freq_hz
5161,cfm002mjr/20240517/meas02/trial009,HC No Report (9),post_onset,SSC,35.47371808446652,35.72371808446652,115.0667928278792,0.8317326650572487,0.008433381955618347,0.07163308198748834,87.71345770487757,141.03892232998464,1.4333445437546102
5162,cfm002mjr/20240517/meas02/trial009,HC No Report (9),pre_offset,SSC,35.74871808446652,35.99871808446652,-39.247858467143885,0.3112973598081794,0.009248062668995605,0.0731097116032899,85.94186968310851,293.1540923004993,3.169841416010966
5163,cfm002mjr/20240517/meas02/trial009,HC No Report (9),post_offset,SSC,35.99871808446652,36.24871808446652,-82.05637071247624,0.1969394820292325,0.020477143807614905,0.028520103806649037,220.32344929993118,555.1942884038966,2.6435743932589104
5164,cfm002mjr/20240517/meas02/trial009,HC No Report (9),pre_onset,V1,35.22371808446652,35.47371808446652,-179.99464346071062,0.6569090642835846,0.0036932820174447835,0.14999850801413156,41.88831869306086,122.57831220111979,3.209170792374536
5165,cfm002mjr/20240517/meas02/trial009,HC No Report (9),post_onset,V1,35.47371808446652,35.72371808446652,162.86002196037617,0.48450582652126145,0.0034685104943000763,0.1598497554536871,39.30681838922174,69.13218822431118,1.6942824724909593
5166,cfm002mjr/20240517/meas02/trial009,HC No Report (9),pre_offset,V1,35.74871808446652,35.99871808446652,-142.79638913728948,0.30031682986223246,0.0035189072401700643,0.1576439775525751,39.856805218481064,75.19419624956967,1.8476890569846243
5167,cfm002mjr/20240517/meas02/trial009,HC No Report (9),post_offset,V1,35.99871808446652,36.24871808446652,-155.75158346081008,0.28160386186170216,0.0015095691293047254,0.2414107675598715,26.02715472946095,164.54653191723327,6.391750934240356
5168,cfm002mjr/20240517/meas02/trial011,HC No Report (9),pre_onset,SSC,42.23371808446652,42.48371808446652,-56.29570047075544,0.7760533280366143,0.017652654002729952,0.036976429001104004,169.93486422465497,350.2426349152816,2.0263552065237254
5169,cfm002mjr/20240517/meas02/trial011,HC No Report (9),post_onset,SSC,42.48371808446652,42.73371808446652,-127.69533501021392,0.36373457846587504,0.010738906710106216,0.05427417719819849,115.76749075779895,167.09585698926642,1.5495332318026844
5170,cfm002mjr/20240517/meas02/trial011,HC No Report (9),pre_offset,SSC,42.75671808446652,43.00671808446652,-86.75580561127536,0.5218539707899648,0.011445185846954694,0.036527405101124885,172.0129116696026,199.29323083810056,1.2104109376325796
5171,cfm002mjr/20240517/meas02/trial011,HC No Report (9),post_offset,SSC,43.00671808446652,43.25671808446652,-176.6487759158098,0.5049905359478435,0.023453366711795105,0.023689683952064933,265.2287518859831,877.4573272746494,3.3285796244510304
5172,cfm002mjr/20240517/meas02/trial011,HC No Report (9),pre_onset,V1,42.23371808446652,42.48371808446652,-81.73849678423686,0.26966311007742827,0.0014713284644350827,0.23738489342612193,26.468645470058902,188.4910184271428,7.521810914785987
5173,cfm002mjr/20240517/meas02/trial011,HC No Report (9),post_onset,V1,42.48371808446652,42.73371808446652,-169.09925595662037,0.7543105457162184,0.004453396099533205,0.11817151622564927,53.17004899202447,146.68947169416256,2.875016036569116
5174,cfm002mjr/20240517/meas02/trial011,HC No Report (9),pre_offset,V1,42.75671808446652,43.00671808446652,149.67030274636488,0.655525990892645,0.0026805377568304657,0.16953328737633422,37.061661484992115,87.50415353424067,2.3408509119726295
5175,cfm002mjr/20240517/meas02/trial011,HC No Report (9),post_offset,V1,43.00671808446652,43.25671808446652,-110.60475429106377,0.1816442909976057,0.004130107855519446,0.11738427124450365,53.526637262092194,219.66542848705222,4.0812182867284115
5176,cfm002mjr/20240517/meas02/trial012,HC No Report (9),pre_onset,SSC,45.93271808446652,46.18271808446652,102.3703592739197,0.368433202524828,0.006380830783495014,0.08688229894872829,72.31835924239842,278.3817406746229,3.86577842287437
5177,cfm002mjr/20240517/meas02/trial012,HC No Report (9),post_onset,SSC,46.18271808446652,46.43271808446652,124.99343429720895,0.9777218217345307,0.03349022494587923,0.031528089319149175,199.28848981544138,488.26256097570644,3.3577877122273483
