event_id,trial_id,t_start,t_end,duration_s,stage,theta_deg,R,n_frames,mean_amp,mean_freq_hz,mean_k_rad_per_px,mean_lambda_px,mean_speed_px_s,iqr_amp,iqr_freq_hz,iqr_k_rad_per_px,iqr_lambda_px,iqr_speed_px_s,n_valid_frames,trial_type
cfm002mjr/20240517/meas00/trial013/1,cfm002mjr/20240517/meas00/trial013,0.0,0.29265199999980496,0.29265199999980496,pre,108.69260162641629,0.9071926975850059,46,0.02352163121350114,1.5611809970568413,0.03238894715550633,193.9919103200851,289.6176712478695,0.025291372757220754,2.4084375128626365,0.011943970049682964,61.060342933997276,223.08439645562333,45,MC Miss (5)
cfm002mjr/20240517/meas00/trial013/2,cfm002mjr/20240517/meas00/trial013,0.3817199999997456,0.7316299999995124,0.3499099999997668,pre,-55.963803336331566,0.7323833253667973,55,0.030870081509159566,2.8781546626560828,0.036266814685972384,173.2488877665304,513.8145605547186,0.004975602167586184,0.4749623238864342,0.010806403399635088,61.71985344885013,177.07237390081343,54,MC Miss (5)
cfm002mjr/20240517/meas00/trial013/3,cfm002mjr/20240517/meas00/trial013,0.7761639999994827,1.9976679999986684,1.2215039999991857,stim,-63.954736790834275,0.3278348352136495,192,0.024795504071281282,3.076599644914275,0.05327267256400746,117.94388037925444,352.4819639579754,0.012726591117896612,1.8160117815145584,0.04039926632687653,98.37021507759707,240.91050696287655,191,MC Miss (5)
cfm002mjr/20240517/meas00/trial014/1,cfm002mjr/20240517/meas00/trial014,0.0,0.5280459999996481,0.5280459999996481,pre,139.3475530524236,0.9465365948623738,83,0.032497819879705785,4.245366351143838,0.05206420720988307,120.68147473850101,548.7082947815885,0.018328318579225192,1.4080201463692226,0.04242763821045257,89.79314964704139,185.95488682860338,82,MC Miss (5)
cfm002mjr/20240517/meas00/trial014/2,cfm002mjr/20240517/meas00/trial014,0.5725799999996184,1.1515219999992325,0.5789419999996142,pre,108.69239853445869,0.4296133430312765,91,0.020753840965630797,3.0799350115621404,0.07106675053535935,88.41244688756916,268.51521226316584,0.0111306704710761,2.1367161715950527,0.04498458578775312,51.97153741157007,208.4301792421901,90,MC Miss (5)
cfm002mjr/20240517/meas00/trial014/3,cfm002mjr/20240517/meas00/trial014,1.1515219999992325,1.456897999999029,0.3053759999997965,stim,85.92021190392302,0.6571635632227607,48,0.022613477456935663,2.8565906791905276,0.047914736389890536,131.25714165556565,416.71149306246855,0.01220360599773759,1.9078705161912222,0.04698988292465291,103.14219007098872,190.76525992673805,47,MC Miss (5)
cfm002mjr/20240517/meas00/trial014/4,cfm002mjr/20240517/meas00/trial014,1.456897999999029,2.0040299999986644,0.5471319999996354,post,133.10992431612652,0.5284988398461855,86,0.026257498854252638,3.3887736517440414,0.04798981295930746,130.9275494405701,477.68466366856467,0.02095173936971106,0.9348066604585297,0.03670060209478303,93.83000701313502,470.1813084275971,85,MC Miss (5)
cfm002mjr/20240517/meas00/trial015/1,cfm002mjr/20240517/meas00/trial015,0.0,0.3626339999997583,0.3626339999997583,pre,-98.18199387720627,0.8237821462628232,57,0.03599810360520247,2.7794814402788184,0.02940900161936187,213.64837162792205,646.2399605902453,0.0113209848802725,0.8698228905250547,0.005098151408513555,42.17905171897539,203.33130190442273,56,Correct Rejection (4)
cfm002mjr/20240517/meas00/trial015/2,cfm002mjr/20240517/meas00/trial015,0.4198919999997201,0.5662179999996226,0.14632599999990253,pre,-155.54612982936598,0.8108288868891534,23,0.016126365272142652,2.157083959795619,0.06754201507176695,93.02632295621282,189.43203842680737,0.012429801732938492,2.109113473670571,0.0693271746951855,135.73133675971232,550.0991138076242,22,Correct Rejection (4)
cfm002mjr/20240517/meas00/trial015/3,cfm002mjr/20240517/meas00/trial015,0.5662179999996226,0.7189059999995209,0.15268799999989824,pre,130.84682765275443,0.7997226398986486,24,0.018286945885149307,4.128946533547126,0.06558812863492709,96.05346030583652,402.94207862134584,0.016079750962760896,0.5251043153467378,0.07033651887799118,95.57413733166891,343.0375549808068,23,Correct Rejection (4)
cfm002mjr/20240517/meas00/trial015/4,cfm002mjr/20240517/meas00/trial015,0.7189059999995209,0.871593999999419,0.15268799999989813,pre,-157.40672381283147,0.7477123109996161,24,0.0059223656296376135,2.651668790207003,0.13539965642292365,46.406871546917216,125.94296312295464,0.0010897178404660783,1.7135288203126726,0.008267098452304389,2.79743002881942,71.18031663539107,23,Correct Rejection (4)
