AnimalCode,Date,TrialID,TrialType,Time,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile
cfm001mjr,240517,240517_3_109,MC No Report (8),489.905,0.5170000000000528,0.03,2,18.221000000000004,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_110,HC No Report (9),493.88,0.5300000000000296,0.07,3,14.245999999999981,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_111,MC No Report (8),499.909,0.5319999999999823,0.045,2,8.216999999999985,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_112,LC No Report (7),503.146,0.5120000000000005,0.01,1,4.979999999999961,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_113,Error (0),507.638,0.5370000000000346,0.045,2,0.48799999999999955,1,1,1,1,0,3,0.08333333333333334,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_114,MC No Report (8),513.41,0.5180000000000291,0.03,2,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_115,MC No Report (8),516.714,0.5509999999999309,0.035,2,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_116,MC No Report (8),522.1,0.5040000000000191,0.033,2,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_117,MC No Report (8),525.291,0.5439999999999827,0.033,2,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_118,MC No Report (8),528.531,0.5370000000000346,0.04,2,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_119,MC No Report (8),532.807,0.5489999999999782,0.035,2,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_120,Error (0),537.335,0.5229999999999109,0.03,2,,1,1,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_121,HC No Report (9),540.476,0.5410000000000537,0.1,3,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_122,LC No Report (7),545.757,0.5030000000000427,0,1,,0,0,0,0,1,3,0,0.004385964912280702,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_123,MC No Report (8),549.364,0.49500000000000455,0.03,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_124,MC No Report (8),554.481,0.5629999999999882,0.045,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_125,MC No Report (8),558.901,0.5130000000000337,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_126,LC No Report (7),562.64,0.5389999999999873,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_127,LC No Report (7),567.78,0.5310000000000628,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_128,Error (0),571.088,0.5410000000000537,0.04,2,,1,0,0,0,0,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_129,Error (0),574.302,0.5380000000000109,0.033,2,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_130,MC No Report (8),577.544,0.5230000000000246,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_131,LC No Report (7),581.049,0.4980000000000473,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_132,LC No Report (7),584.186,0.5240000000000009,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_133,MC No Report (8),588.913,0.5389999999999873,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_134,MC No Report (8),592.274,0.5339999999999918,0.045,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_135,LC No Report (7),597.155,0.5500000000000682,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_136,Error (0),602.71,0.5419999999999163,0.035,2,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_137,MC No Report (8),608.642,0.54099999999994,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_138,LC No Report (7),612.317,0.5259999999999536,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_139,LC No Report (7),616.594,0.5389999999999873,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_140,HC No Report (9),619.786,0.5450000000000728,0.1,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_141,LC No Report (7),623.027,0.5369999999999209,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_142,LC No Report (7),628.814,0.5729999999999791,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_143,Error (0),634.226,0.5430000000000064,0.07,3,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_144,MC No Report (8),639.782,0.5219999999999345,0.035,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_145,LC No Report (7),642.832,0.5299999999999727,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_146,MC No Report (8),648.192,0.5330000000000155,0.045,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_147,LC No Report (7),655.465,0.5319999999999254,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_148,HC No Report (9),658.479,0.52699999999993,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_149,HC No Report (9),661.582,0.5439999999999827,0.1,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_150,Error (0),666.813,0.5170000000000528,0.03,2,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_151,MC No Report (8),670.439,0.5430000000000064,0.03,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_152,HC No Report (9),675.583,0.5160000000000764,0.1,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_153,MC No Report (8),679.552,0.5319999999999254,0.045,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_154,LC No Report (7),684.47,0.5299999999999727,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_155,MC No Report (8),687.661,0.525000000000091,0.035,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_156,LC No Report (7),690.97,0.5259999999999536,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_157,Error (0),694.947,0.5130000000000337,0.02,1,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_158,HC No Report (9),698.253,0.5339999999999918,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_159,MC No Report (8),702.442,0.5169999999999391,0.033,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_160,MC No Report (8),706.058,0.5539999999999736,0.045,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_161,LC No Report (7),709.397,0.5279999999999063,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_162,HC No Report (9),712.386,0.52800000000002,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_163,HC No Report (9),717.58,0.5289999999999964,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_164,Error (0),721.214,0.5339999999999918,0.02,1,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_165,MC No Report (8),726.555,0.5310000000000628,0.033,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_166,HC No Report (9),730.713,0.5320000000000391,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_167,LC No Report (7),734.68,0.5130000000000337,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_168,MC No Report (8),739.116,0.5220000000000482,0.035,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_169,MC No Report (8),744.183,0.5149999999999864,0.03,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_170,LC No Report (7),747.87,0.5069999999999482,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_171,Error (0),751.808,0.4940000000000282,0.045,2,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_172,MC No Report (8),754.945,0.5199999999999818,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_173,MC No Report (8),758.664,0.5120000000000573,0.033,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_174,HC No Report (9),763.453,0.52800000000002,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_175,MC No Report (8),767.337,0.5220000000000482,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_176,LC No Report (7),771.296,0.5359999999999445,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_177,LC No Report (7),776.35,0.54099999999994,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_178,Error (0),779.598,0.5060000000000855,0.07,3,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_179,LC No Report (7),782.783,0.5599999999999454,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_180,HC No Report (9),786.326,0.5470000000000255,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_181,MC No Report (8),790.249,0.52800000000002,0.033,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_182,LC No Report (7),793.606,0.5170000000000528,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_183,MC No Report (8),796.619,0.5380000000000109,0.035,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_184,MC No Report (8),799.818,0.5460000000000491,0.04,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_185,Error (0),804.211,0.5249999999999773,0.02,1,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_186,LC No Report (7),809.089,0.5209999999999582,0.01,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_187,HC No Report (9),812.802,0.5259999999999536,0.1,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_188,MC No Report (8),818.011,0.5220000000000482,0.035,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_189,LC No Report (7),823.033,0.5259999999999536,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_190,LC No Report (7),827.379,0.5370000000000346,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_191,HC No Report (9),831.145,0.49900000000002365,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_192,Error (0),835.781,0.5210000000000719,0.02,1,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_193,HC No Report (9),840.074,0.5350000000000819,0.1,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_194,LC No Report (7),843.57,0.5190000000000055,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_195,LC No Report (7),847.46,0.5099999999999909,0,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_196,MC No Report (8),850.939,0.5090000000000146,0.045,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_197,HC No Report (9),856.388,0.5589999999999691,0.1,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_198,LC No Report (7),861.366,0.5260000000000673,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_199,Error (0),865.091,0.5430000000000064,0.035,2,,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_200,HC No Report (9),868.214,0.5279999999999063,0.07,3,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_201,LC No Report (7),873.385,0.5330000000000155,0.02,1,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_202,MC No Report (8),878.203,0.5570000000000164,0.035,2,,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_203,MC No Report (8),881.409,0.5520000000000209,0.04,2,,0,0,0,0,1,3,0,0.03238866396761133,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_204,LC No Report (7),884.807,0.5040000000000191,0.02,1,,0,0,0,0,1,3,0,0.060728744939271245,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_205,LC No Report (7),889.881,0.5370000000000346,0.02,1,,0,0,0,0,1,3,0,0.06477732793522266,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_206,Error (0),895.064,0.5330000000000155,0.045,2,,1,1,0,0,1,3,0,0.10121457489878541,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_207,MC No Report (8),901.198,0.5220000000000482,0.03,2,,0,0,0,0,1,3,0,0.12550607287449392,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_208,HC No Report (9),908.399,0.5539999999999736,0.1,3,,0,0,0,0,1,3,0,0.12955465587044535,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_209,LC No Report (7),911.79,0.5040000000000191,0.02,1,,0,0,0,0,1,3,0,0.16194331983805668,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_210,MC No Report (8),917.955,0.5199999999999818,0.045,2,,0,0,0,0,1,3,0,0.20242914979757085,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240517,240517_3_211,MC No Report (8),921.152,0.5369999999999209,0.033,2,,0,0,0,0,1,3,0,0.22672064777327935,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_001,HC Hit (3),4.28,0.5439999999999996,0.1,3,0.3959999999999999,1,0,1,1,0,1,0.6153846153846153,0.2550607287449393,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_002,MC Hit (2),13.304,0.5540000000000003,0.03,2,0.5839999999999996,1,0,1,1,0,1,0.5384615384615384,0.2793522267206478,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_003,Correct Rejection (4),23.193,0.5189999999999984,0,1,2.421999999999997,0,0,0,0,0,1,0.07692307692307691,0.3076923076923077,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_004,MC Hit (2),52.481,0.5429999999999993,0.035,2,0.3129999999999953,1,0,1,1,0,1,0.6923076923076923,0.3360323886639676,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_005,MC Hit (2),68.821,0.5370000000000061,0.03,2,0.4690000000000083,1,0,1,1,0,1,0.4615384615384615,0.3603238866396761,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_006,MC Miss (5),83.474,0.5249999999999915,0.04,2,2.2319999999999993,0,0,0,0,0,1,0.07692307692307691,0.38056680161943324,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_007,HC Hit (3),91.807,0.5210000000000008,0.07,3,0.4239999999999924,1,0,1,1,0,1,0.6153846153846153,0.40485829959514175,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_008,MC Hit (2),102.16,0.5580000000000069,0.03,2,0.43200000000000216,1,0,1,1,0,1,0.7692307692307692,0.40485829959514175,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_009,HC Hit (3),118.276,0.5370000000000061,0.07,3,0.4300000000000068,1,0,1,1,0,1,0.4615384615384615,0.40485829959514175,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_010,MC Hit (2),133.193,0.549999999999983,0.03,2,0.4479999999999791,1,0,1,1,0,1,0.5384615384615384,0.42914979757085026,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_011,HC Hit (3),148.334,0.5130000000000052,0.07,3,0.5430000000000064,1,0,1,1,0,1,0.4615384615384615,0.3967611336032389,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_012,MC Hit (2),153.195,0.5200000000000102,0.04,2,0.5090000000000146,1,0,1,1,0,1,0.5384615384615384,0.3886639676113361,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_013,MC Hit (2),158.767,0.5529999999999973,0.033,2,0.5459999999999923,1,0,1,1,0,1,0.5384615384615384,0.3846153846153847,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_014,False Alarm (1),169.782,0.5109999999999957,0.02,1,0.3189999999999884,1,0,1,1,0,1,0.4615384615384615,0.368421052631579,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
