AnimalCode,Date,TrialID,Time,BFMTime,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile,Delay
cfm001mjr,240515,240515_1_097,909.025,910.2353676864633,0.5040000000000191,0.04,2,,0,0,0,0,1,1,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5,-0.26561631353568993
cfm001mjr,240515,240515_1_098,913.633,914.8433676864634,0.5309999999999491,0.12,3,,0,0,0,0,1,1,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5,-0.26561631353568993
cfm001mjr,240515,240515_1_099,917.88,919.0903676864633,0.5270000000000437,0.01,1,,0,0,0,0,1,1,0,0.05157101620355427,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5,-0.26561631353568993
cfm001mjr,240515,240515_1_100,922.026,923.2363676864633,0.5220000000000482,0.05,3,,0,0,0,0,1,1,0,0.05157101620355427,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5,-0.26561631353568993
cfm001mjr,240515,240515_1_101,927.149,928.3593676864633,0.5209999999999582,0.06,3,,0,0,0,0,1,1,0,0.05157101620355427,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5,-0.26561631353568993
cfm001mjr,240515,240515_1_102,931.227,932.4373676864633,0.5370000000000346,0.12,3,,0,0,0,0,0,1,0,0.05157101620355427,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas01/cG_unmixed_dFF.h5,-0.26561631353568993
cfm001mjr,240515,240515_2_001,1.385,1.3824553945757954,0.5209999999999999,0.15,3,0.4850000000000001,1,0,1,1,0,2,0.21061853863676186,0.04347385021165143,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_002,5.699,5.696455394575795,0.5250000000000004,0.04,2,8.675,0,0,0,0,0,2,0,0.03942526721570001,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_003,9.565,9.562455394575794,0.5210000000000008,0,1,4.809000000000001,0,0,0,0,0,2,0,0.03942526721570001,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_004,13.949,13.946455394575795,0.5199999999999996,0.06,3,0.4250000000000007,1,0,1,1,0,2,0.1923076923076923,0.0353766842197486,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_005,19.542,19.539455394575796,0.5279999999999987,0.04,2,4.157,0,0,0,0,0,2,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_006,23.165,23.162455394575794,0.5169999999999995,0.08,3,0.5340000000000025,1,0,1,1,0,2,0.2692307692307692,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_007,32.456,32.4534553945758,0.5309999999999988,0.12,3,29.516999999999996,0,0,0,0,1,2,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_008,36.454,36.451455394575795,0.5289999999999964,0.04,2,25.519,0,0,0,0,1,2,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_009,39.803,39.80045539457579,0.5230000000000032,0.12,3,22.17,0,0,0,0,1,2,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_010,43.685,43.6824553945758,0.546999999999997,0.04,2,18.287999999999997,0,0,0,0,1,2,0,0.03740097571772431,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_011,46.812,46.80945539457579,0.5310000000000059,0.12,3,15.161000000000001,0,0,0,0,1,2,0,0.026315789473684206,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_012,50.533,50.530455394575796,0.546999999999997,0.08,3,11.439999999999998,0,0,0,0,1,2,0,0.028340080971659912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_013,54.852,54.84945539457579,0.5510000000000019,0.05,3,7.121000000000002,1,1,0,0,1,2,0,0.028340080971659912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_014,59.182,59.1794553945758,0.5219999999999985,0.03,2,2.790999999999997,0,0,0,0,0,2,0.03846153846153846,0.01821862348178137,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_015,68.895,68.89245539457579,0.5499999999999972,0.08,3,6.359000000000009,0,0,0,0,1,2,0,0.01821862348178137,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_016,100.853,100.85045539457579,0.5710000000000122,0.06,3,20.769000000000005,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_017,104.325,104.3224553945758,0.5579999999999927,0.05,3,17.296999999999997,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_018,108.338,108.33545539457579,0.5280000000000058,0,1,13.284000000000006,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_019,111.847,111.84445539457579,0.534000000000006,0.06,3,9.775000000000006,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_020,115.261,115.25845539457579,0.5200000000000102,0.04,2,6.361000000000004,1,1,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_021,120.922,120.91945539457579,0.5280000000000058,0.12,3,0.7000000000000028,0,0,1,0,0,2,0.03846153846153846,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_022,128.182,128.17945539457577,0.5150000000000148,0,1,114.01000000000002,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_023,132.885,132.8824553945758,0.5490000000000066,0.15,3,109.30700000000002,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_024,136.082,136.0794553945758,0.5090000000000146,0.04,2,106.11000000000001,0,0,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_025,142.536,142.5334553945758,0.5420000000000016,0,1,99.656,0,0,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_026,147.632,147.6294553945758,0.5300000000000011,0.06,3,94.56,0,0,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_027,152.675,152.67245539457582,0.5549999999999784,0.1,3,89.517,1,0,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_028,157.245,157.2424553945758,0.5919999999999845,0.05,3,84.947,1,1,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_029,162.058,162.0554553945758,0.6330000000000098,0.04,2,80.13400000000001,0,0,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_030,167.441,167.4384553945758,0.5790000000000077,0.15,3,74.751,0,0,0,0,1,2,0,0.002024291497975708,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_031,172.332,172.3294553945758,0.5630000000000166,0.05,3,69.86000000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_032,175.452,175.4494553945758,0.5660000000000025,0.05,3,66.74000000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_033,180.57,180.5674553945758,0.5490000000000066,0.08,3,61.622000000000014,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_034,186.746,186.74345539457582,0.5369999999999777,0.1,3,55.446,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_035,192.51,192.5074553945758,0.5240000000000009,0.05,3,49.682000000000016,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_036,197.532,197.52945539457582,0.5309999999999775,0.15,3,44.66,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_037,200.614,200.6114553945758,0.5490000000000066,0.03,2,41.578,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_038,204.272,204.2694553945758,0.5300000000000011,0.1,3,37.920000000000016,0,0,0,0,1,2,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_039,209.31,209.3074553945758,0.5339999999999918,0.01,1,32.882000000000005,0,0,0,0,1,2,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_040,213.142,213.1394553945758,0.5250000000000057,0.05,3,29.05000000000001,0,0,0,0,1,2,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_041,218.043,218.04045539457582,0.563999999999993,0.06,3,24.149,0,0,0,0,1,2,0,0.010121457489878541,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_042,221.497,221.49445539457582,0.5809999999999889,0.15,3,20.694999999999993,1,1,0,0,1,2,0,0.010121457489878541,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_043,225.866,225.86345539457582,0.5729999999999791,0.03,2,16.325999999999993,0,0,0,0,1,2,0,0.010121457489878541,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_044,230.056,230.05345539457582,0.61099999999999,0.06,3,12.135999999999996,0,0,0,0,1,2,0,0.010121457489878541,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_045,235.437,235.43445539457582,0.5729999999999791,0.1,3,6.7549999999999955,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_046,238.694,238.6914553945758,0.575000000000017,0.05,3,3.498000000000019,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_047,241.837,241.8344553945758,0.5510000000000161,0.06,3,0.3550000000000182,1,0,1,1,0,2,0.15384615384615383,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_048,251.326,251.3234553945758,0.5500000000000114,0.12,3,11.947000000000031,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_049,256.102,256.0994553945758,0.5450000000000159,0.01,1,7.171000000000049,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_050,262.383,262.3804553945758,0.5529999999999973,0.12,3,0.8900000000000432,0,0,0,0,1,2,0.03846153846153846,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_051,270.862,270.85945539457583,0.5519999999999641,0.08,3,11.82899999999995,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_052,274.207,274.2044553945758,0.5310000000000059,0.03,2,8.48399999999998,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_053,278.536,278.5334553945758,0.5450000000000159,0.01,1,4.154999999999973,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_054,282.252,282.2494553945758,0.5240000000000009,0.1,3,0.43899999999996453,1,1,1,1,0,2,0.03846153846153846,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_055,285.841,285.8384553945758,0.5489999999999782,0.01,1,58.97399999999999,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_056,290.427,290.42445539457583,0.5339999999999918,0.06,3,54.38799999999998,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_057,295.867,295.8644553945758,0.5149999999999864,0,1,48.94799999999998,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_058,299.902,299.8994553945758,0.5730000000000359,0.1,3,44.91300000000001,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_059,305.217,305.2144553945758,0.617999999999995,0.08,3,39.59800000000001,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_060,309.977,309.9744553945758,0.5320000000000391,0.01,1,34.83800000000002,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_061,313.938,313.9354553945758,0.5470000000000255,0.01,1,30.87700000000001,0,0,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_062,317.45,317.4474553945758,0.5810000000000173,0.1,3,27.36500000000001,1,1,0,0,1,2,0,0.004048582995951416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_063,322.417,322.4144553945758,0.5180000000000291,0.1,3,22.398000000000025,0,0,0,0,1,2,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_064,325.56,325.5574553945758,0.5190000000000055,0.01,1,19.254999999999995,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_065,328.768,328.7654553945758,0.5320000000000391,0.1,3,16.047000000000025,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_066,333.626,333.6234553945758,0.549000000000035,0.06,3,11.189000000000021,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_067,336.899,336.8964553945758,0.5190000000000055,0.04,2,7.915999999999997,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_068,340.414,340.4114553945758,0.5330000000000155,0,1,4.4010000000000105,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_069,344.27,344.2674553945758,0.5260000000000105,0.1,3,0.5450000000000159,1,1,1,1,0,2,0.03846153846153846,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_070,350.366,350.3634553945758,0.5640000000000214,0.05,3,7.956999999999994,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_071,353.824,353.8214553945758,0.5480000000000018,0.05,3,4.498999999999967,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_072,357.894,357.8914553945758,0.5609999999999786,0.12,3,0.4289999999999736,1,0,1,1,0,2,0.23076923076923075,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_073,377.181,377.1784553945758,0.6030000000000086,0.04,2,458.71600000000007,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_074,380.369,380.36645539457584,0.5529999999999973,0.15,3,455.528,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_075,385.044,385.0414553945758,0.5289999999999964,0.08,3,450.85300000000007,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_076,388.941,388.9384553945758,0.5310000000000059,0,1,446.9560000000001,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_077,392.11,392.1074553945758,0.5399999999999636,0.05,3,443.78700000000003,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_078,396.717,396.7144553945758,0.5320000000000391,0.06,3,439.18000000000006,0,0,0,0,1,2,0,0.014170040485829958,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_079,400.928,400.9254553945758,0.5330000000000155,0,1,434.96900000000005,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_080,404.211,404.2084553945758,0.5330000000000155,0.12,3,431.68600000000004,1,1,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_081,407.93,407.9274553945758,0.5169999999999959,0,1,427.96700000000004,0,0,0,0,1,2,0,0.01214574898785425,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_082,411.552,411.54945539457583,0.5360000000000014,0.08,3,424.345,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_083,415.373,415.3704553945758,0.5099999999999909,0.05,3,420.52400000000006,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_084,418.656,418.6534553945758,0.5190000000000055,0.03,2,417.24100000000004,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_085,423.26,423.2574553945758,0.5360000000000014,0.1,3,412.63700000000006,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_086,428.696,428.69345539457584,0.5360000000000014,0,1,407.201,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_087,431.793,431.7904553945758,0.5849999999999795,0.08,3,404.10400000000004,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_088,434.937,434.9344553945758,0.6080000000000041,0.08,3,400.96000000000004,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_089,439.661,439.6584553945758,0.5509999999999877,0.01,1,396.23600000000005,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_090,443.574,443.5714553945758,0.59699999999998,0.08,3,392.32300000000004,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_091,447.186,447.1834553945758,0.5550000000000068,0.03,2,388.71100000000007,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_092,453.829,453.8264553945758,0.5519999999999641,0.01,1,382.06800000000004,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_093,457.577,457.5744553945758,0.54200000000003,0.12,3,378.32000000000005,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_094,461.523,461.52045539457583,0.5569999999999595,0.12,3,374.374,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_095,464.84,464.8374553945758,0.535000000000025,0,1,371.0570000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
cfm001mjr,240515,240515_2_096,470.07,470.0674553945758,0.5409999999999968,0.15,3,365.82700000000006,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240515/meas02/cG_unmixed_dFF.h5,-1.478528605423221
